formula, is_tautology
~(p & (~q & r)) v (s & (~r & (p & (t v (t v p))))), False

p v (~q v ((((r & s) & t) & (s & (p v (r & s)))) v p)), False

p & (((q v p) v (p & (~(r & ~(s v r)) v t))) v ~p), False

p v ((~~q v (p & (r & s))) & ((~~~t & p) v p)), False

p & ((((~((q v p) & p) & (r v r)) v (p & s)) & t) & p), False

p v ((q v ~(r & ~((((~s & s) v s) v r) & p))) & t), False

~~((p v q) & ~(~~((r v (p v p)) & (s v s)) & t)), False

(((p & (q & (~r & (p v s)))) v ((q & s) v q)) & s) v t, False

~((~~(((p v (q v p)) & ((r v p) & s)) v p) v t) v s), False

(((p & ~(~q v ~(r v r))) & q) & (s v q)) & (r v t), False

(p & ~((q & ~(p v r)) v (q & q))) v (s v ~(q v t)), False

((p v q) & ((r v s) v t)) & (s & ~(s v ~~(r & t))), False

((p v q) & ((r & (~s & r)) & r)) & (~~q & (r & t)), False

(p & ~((q & ~(~r v (p & (s v r)))) & r)) v (q & t), False

((p & (p v q)) & ((r v s) & ((t v q) v (r & r)))) v ~s, False

((p & (q v (((~p v ~r) & q) v (s & t)))) & p) & ~q, False

(p & q) & (((r v q) v q) v ((((q v q) v ~s) v t) v t)), False

((((p v (((q v p) & r) v r)) & ~(r & s)) v r) & q) v t, False

(p v ((~q v (r v ((s & p) v ((s & t) & q)))) & s)) v q, False

p & (((q v p) & ((q v (r v (s & t))) & q)) v (q v ~t)), False

((p & q) v (p & (((q & p) & q) v r))) v (s & (~q & t)), False

(((p v q) & p) & r) v (~r v (s v ~~((p v t) v t))), False

((p & ((q & (r v r)) v s)) v r) v ((s v ~(q v t)) & t), False

~((p & q) & ((~~((r v q) & (s & p)) & (t & r)) & t)), False

((p v (q & (p v ~r))) & ((q v (q & (s & q))) v r)) & t, False

p v (~((q & q) & ((r v ((s v r) & q)) & t)) & (q v s)), False

(p & (q & (r & p))) & ((r v q) & (((s v t) v s) & ~r)), False

(((p v q) & ~q) v (q & ((r & (s & s)) v (t v r)))) & s, False

~(p & ~q) v ~((p & ((~r & ~s) v (p & s))) v t), False

((~p v q) & (((r & ((s & s) & ~s)) & q) v t)) & ~r, False

~(p & (q v (~(r v s) v (((q & ~(r v p)) v t) v r)))), False

((p v ~q) & (~(r v ~~s) v (s & t))) & (p v ~q), False

~((~p & q) v r) & ((~(r v ~q) & q) v (~s & t)), False

((p v (p & (q v ~r))) v (s v ((t v t) v q))) v (p v p), False

~((((~(p v (p & q)) v ~r) & s) v ~t) v (~t & s)), False

p v (((q & ~~((r v p) & ~s)) & ((t & s) & q)) v t), False

~p v ((((q & (r v (r v s))) v p) v (p & (t & q))) v q), True

(((p v q) v r) v ((s & r) v ((t v (~p & t)) v q))) & p, False

~(p & ((~~q v (q & q)) & r)) v (((s & t) & s) v s), False

p & ~~(((q & ((p & p) v r)) v (s & t)) & (~r & t)), False

(p & (q & ~(r v s))) & ~((s v s) v (~(p & q) v t)), False

(p & q) v ((r v ((~q & s) & ((t v ~~q) & t))) v s), False

p v ((q & (~(((r v s) & (r & q)) v r) v s)) & (t v r)), False

~p v (~q v ((((q v r) v ~s) & ((p & t) & s)) & r)), False

((p & ~q) & ((q & q) v ~((r v r) v ~s))) v (p & t), False

~p v (((q & (p v ~((q & p) v (~r v s)))) v q) v t), False

((p v (q v ~((((q v r) v (s & q)) v s) v t))) v s) & s, False

((p & ~((~p & ((p v q) & (p & r))) v s)) v ~q) & t, False

((p & ((q v r) & ~(p v (~r & ~q)))) & s) v (t v r), False

((p & (q v (q & ((r & ~s) v s)))) & (t v p)) v (s & q), False

(p v q) v (q v (((q & p) & (r & (~(s v t) & q))) v s)), False

p & ((((p & ~q) v (~(q v r) v ~s)) v t) v (p v p)), False

p v ~~~((((q v ~r) & r) & ((q v s) v ~t)) & t), False

(p v q) v (r v ((q & (p v s)) & (p v ~((t & s) & s)))), False

(~~~((p v (q & r)) & s) & s) & ((r & p) v (t v t)), False

~~~(p & (~((q v (r v (~s & t))) v s) v (p v t))), False

((~(p & ((q v r) v q)) & (((r & s) v s) v q)) v s) v t, False

p v ~(q & ((r v ((s v ((p & p) v (q v t))) & p)) & s)), False

(p v q) & (((r v r) v s) v (((~q v p) & (q v t)) v s)), False

(~(p v q) v (r v s)) v ~(((t & (p v t)) v p) & ~q), False

(~((p & p) & ~q) v q) & (r v (((s v t) & q) v ~s)), False

(p & ~((~((q v ((r & p) & ~s)) v t) & r) v q)) & p, False

(~(p & q) & q) v (((q & ((r & (s & q)) & q)) v t) & q), False

(p & ((p & ((q & q) v ~r)) & r)) v (s & ((q v p) v t)), False

(~p v ~(q & ~q)) & (((r v ~s) & (~t v r)) v t), False

p v (p v (q v (((((p v r) v r) & (~r & q)) v s) v t))), False

~((((p v (q & r)) & p) & ((r & q) & q)) & ~(s v ~t)), False

~((p & q) v (q v r)) v (((s & t) & r) v (t v (q v t))), False

~(p & ~(q v (~(((r v r) & s) v ((t & s) & s)) & t))), False

p v (q & (((~r v (s v ~(~t & (s & s)))) v q) & t)), False

(~(p v p) & (p & (((q v p) & (r & q)) & ~~s))) v t, False

(((p v q) v r) & (r & (((~s & q) v p) v ~~s))) & t, False

((((p v (p & q)) v r) v ((s & s) & t)) v (s v p)) v ~p, True

(p & p) & ((q & ~(p & (r & s))) & ((~t v q) v ~s)), False

(p & (((((q v q) v r) v ~(s & r)) & (r & q)) & q)) v t, False

((((~((p v ~q) & r) v s) v t) v s) & (~q v q)) & s, False

((p v ~q) & ((r v (((s & p) & p) v (t & q))) v r)) v r, False

p & ((((q v ((r & ((p & ~s) & p)) v r)) & q) & t) & r), False

p & ((q v r) & (((s v ((r & s) & ~q)) v t) & (p & q))), False

p v (((p & q) & ((r & (q & (r & p))) & ~(r & s))) v t), False

~(((p & (p & q)) & ~r) & ((s v t) & ((~p v p) v s))), False

(((p & q) v q) v ((r & p) & q)) & (((s v t) v q) v ~s), False

~(((p & p) v ~q) v p) v (r v (s & (q v (~q & t)))), False

~((p & (((q v (~q v p)) & q) v (r v s))) & t) v ~r, False

((p & q) & (((r v s) & (s & ((q v s) v ~q))) & t)) & s, False

((p v ~q) v ((r & s) & (((p v (q v t)) v q) v p))) v t, False

~(((p v q) & (r & s)) v ((r v (s v t)) v ((q v p) v s))), False

p v (~q v ((r v (((((s & s) v q) & q) & r) v r)) v t)), False

p v (p & ~((((q v (p v r)) & s) & r) & ((p v t) v s))), False

(((p v q) v (r v ((s & t) v (~(t v p) & t)))) & r) & t, False

p v ((((p & (q & ~((r & (s & q)) & r))) & t) v q) v s), False

((p v q) v (~q & (r & (~((q v s) v t) v p)))) v ~q, True

((p v q) v (~((r & q) & (s & q)) v t)) & (s & (s & q)), False

((p v q) v (r v ~((s v (s v s)) v (s v (t & t))))) v s, False

((((p v (~q v (p v p))) & (q v (p v r))) & r) & s) & t, False

p v (q v (~(r & r) v ((p v r) v (p & (p & (s & t)))))), True

(((~~p & ~~~q) v ~r) v (s v p)) & ~(p v t), False

p v (((p & (q & ((q & r) & s))) & ~p) v ~(~t v s)), False

~(~(p & ((((~q & r) & ~s) v ~t) v q)) & (p & r)), False

~~~(p & ((q & ~((~r & p) & q)) & ((s & q) v t))), False

~((p v q) v (q & ~((r v r) v (s & (~(q & q) & t))))), False

~((~p & ((q v (q & (r v r))) & ~((s & p) & t))) & q), False

(p & (p v p)) v (~((((q v r) & ~s) v ~s) & t) v r), False

(~(((p v q) v r) v s) v s) & ((q & ((p v p) & p)) v t), False

p & (q v ~(~q v (p v ((p & (r & ~q)) & (s v t))))), False

p v (q v (r v ((~(~((r v s) & p) & ~r) & s) & t))), False

(((((p & q) & (q v q)) v r) & ~q) v s) v ((t & t) & q), False

(((p v (q & (((r v (s v q)) v t) & r))) & ~p) & s) v s, False

~((p v ~((p v ~(q & ~r)) v (p & p))) v (~s v t)), False

((p & q) & ~~~(r v (~~s v ~(t v p)))) v ~r, False

((~p v ((p v q) & (r v r))) v (p v ~s)) & ~(p v t), False

(p & ~(((q v r) & r) v s)) & ((p & ~q) & (r v ~t)), False

(~p v ((q v q) & (q & r))) v ~(q & (~(s & t) v s)), False

((p v ((q & r) & q)) & (~(~~p & (q & s)) & t)) v q, False

(~(p v q) & r) v (s v (((s & (~t & r)) & ~s) & p)), False

(p v ~~~((q & ~~~r) v ((s v q) v ~s))) & t, False

(((p & q) v ((~r & ~p) v (s & ~s))) v (t & s)) & s, False

~(p & (~(q v (r & ~((~s v ~p) & t))) v r)) & t, False

(p & ((~~(q v (r v s)) & q) & s)) & (t & (q v ~r)), False

((~p & q) & r) v (~s v (((t & p) v q) v ~(p v s))), False

((((p v q) v ((~(r & (p & r)) v s) & q)) v t) & q) & q, False

(p & ~(q & (((p & (r & s)) v s) v ~(~s & t)))) v t, False

~((~(p v q) & (p & ((r & p) v ((~q & s) v s)))) v t), False

(((~(~p & q) v p) & ~r) v s) v (((q & t) & s) v p), False

p v (q & (((q & r) v (s v ~(s & ~(t v ~q)))) v q)), False

~((p v (p & (q & r))) v (r v ((s v q) v q))) v (r v t), False

((p & (q & r)) & p) v (s & ((p v r) & ~(p v (q v t)))), False

(p & (q & ((q & r) & ~(s & (~~r v (r & t)))))) v p, False

~(p v (q & ~((r & s) & (((~r & (r v t)) & p) & t)))), False

(p v ~((q v ~r) & p)) & (((r & q) v ~s) & (q & t)), False

(p & ~q) & (r & (s v ((p & r) v (t v ((p & s) & r))))), False

p & ((((q v (r & r)) v (s v (s v ~r))) & (p v t)) & p), False

((p v (q v ~~p)) v (r & (~(q & q) & (s & t)))) v q, False

((~p & (((q v r) & ((s & s) v p)) & (t & s))) v s) & r, False

(((p & (q v r)) v p) v ~s) & ((t & ~~s) v ~~t), False

((p v ~(q & (~(r v ~(q v s)) & t))) v ~r) v ~q, True

p v ((q v (r & ~((s & s) v p))) v (t v ((p & q) v r))), False

(~(p & q) v (r v (s & s))) & (((r v ~~r) & t) v r), False

((p v q) v ~r) v (q & (((s v s) v ((s & t) v r)) v q)), False

(((p v p) v ((q v r) v ~r)) & q) & (((s & s) & t) & q), False

(p v (((((q v ~~r) & s) v (t & q)) v t) & r)) v ~p, True

p & (~q & (r v (s v (((t & (s v p)) v q) v ~~p)))), False

((~~p v q) & ((r & (s & ~q)) v t)) & ((s v t) & t), False

(p & (((q & r) v (((s & ~t) & t) & p)) & (p v t))) v r, False

p & ((q v (~r & r)) v ((q & (s & (~t v ~p))) & s)), False

~((p & q) v (r v ((s & (t & r)) v r))) & ((p & r) & q), False

p & (((p & q) v (~~p & r)) v ((q & s) & (r & ~t))), False

(((p v (q & q)) & r) v (s & (~s & p))) v ((p & r) v t), False

((((p & (q v (r v (s & t)))) v (p v t)) & q) v ~s) & t, False

(~p & ~((~~(q & r) v q) v q)) & ~((r v s) v t), False

~((~p & ~(((q v ((p v q) & r)) v (s v t)) v p)) v r), False

(((((p & (q v r)) & ~~(s v t)) v r) v ~t) & t) v t, False

~((~p v p) & q) & (~~(r & (s v (~t & r))) & r), False

(p v ((q & ~p) & (((p & (~p & r)) & ~p) v s))) v t, False

p v ((((q v r) v (s v s)) v (~(r v r) v p)) & ~~t), False

((~p & p) v ~((q v r) v ~s)) v ~(t & ~(r & q)), False

~(~((p & ((p v q) v r)) v ((s & p) & (~q v t))) v q), False

p v (((q v ((((p & p) v ~(r & p)) & s) v r)) & t) & p), False

((p v q) & ~(q & ~r)) & (((~s v (t & t)) v q) & s), False

((((((p & (q & q)) v r) v s) & (p & p)) & ~s) v p) & t, False

(((~((p & ~q) v r) v q) & ((s & t) v ~t)) v t) & s, False

p v (q & ((((q & (r v (s & t))) & ~q) & (t & t)) v p)), False

((p v q) & (~(r & ~(r v ~(q v q))) & s)) & (t & s), False

p & (q & ((p & ((r & s) & s)) v (~t v (r v (r & p))))), False

(((p & q) & (((r v q) v ~s) & (r v r))) & ~p) v ~t, False

p & (~~((q & (((q v (r v s)) & ~s) & t)) & p) & q), False

(p & q) & (r v (((r v q) & (q v q)) & ((s & ~p) & t))), False

(((((p v q) v r) & s) & (~r & (s & (t v q)))) & r) & r, False

(p v ((((~q & r) v s) v q) v t)) & (((t & r) v s) v s), False

~((p & ((q & (~~r v (r v (p v q)))) & (q v s))) & t), False

(p & (q v (p v (p & ((p & r) v (r & (~r v s))))))) & t, False

(~~((p v q) & (~q & r)) v (r & (r & r))) & (s & t), False

p & (~q & ((p & p) v ~(p v ((p & (r & ~s)) v t)))), False

(p v ((~~~~q v r) v (p v (q & ~(r v s))))) & t, False

(((((p v (p & (~p v ~~q))) v r) & s) v t) v s) v t, False

~(p v (((p & (q v r)) & (p & s)) & (r & (t v (t v t))))), False

~((p v (p v ((q v ~r) & s))) v (p & ~(q v t))) v p, False

((p v ((q & p) v r)) v p) & ~((p v ((s & p) v t)) & t), False

(p v ~(q v r)) & (((p v s) & (r v (t & s))) v (r v s)), False

(p & (p & (~(~(q & r) & s) v ~(s v q)))) & (t & p), False

~(p & ~~~(~q v (((r v s) & t) & (s v (p v r))))), False

~p v (p & (q v ((((p v ~r) & s) v ~(p & s)) & t))), False

(((~(((p v q) v p) & p) & r) & ((q v p) & q)) v s) & t, False

(((p & (~(q v r) v (~q v s))) v ~~r) & ~t) v r, False

((p v ~q) & r) v ((((~s & ~t) v r) & t) & (s & p)), False

(p v ((p v q) & (~q v r))) & (((s & t) & (r & r)) & q), False

~((~p & (q & (p v p))) & ((r & ~r) & ((s & t) & q))), True

((p v q) v r) & ~(s & (~(p v (t & (q & ~r))) v t)), False

~(p & q) & (~r v ~~(s & (s v (p & (~r v t))))), False

((p & ~q) & ((r v (s v (q & p))) v (p & t))) & (t & p), False

p & ~(q v ~((q & ~((r & r) & s)) v ~~(s v t))), False

~(((~p & ((~(q v ~~r) v p) v s)) v t) & (t & t)), False

~(((p & (q v (r & (r v q)))) & p) & ((q & (r & s)) & t)), False

~(p & ~((((q v r) & r) v (r & s)) & (q v (~s & t)))), False

p & (q v (p & ((r & (s & p)) & (t & ((t v ~p) & t))))), False

((p v q) v (r & ((r & (((s v q) v p) v ~q)) v t))) v r, False

(~((p & ~(p v ~q)) v r) & (~s & (p & ~p))) v t, False

((p v ~(q & (p v r))) & ~(p & ~(q & (s v r)))) v t, False

(~p v (q & (((r v s) v r) v (~~r v r)))) & (r & t), False

~((~p v q) & (r v ~((s v (r v (p & (p & r)))) & t))), False

(p v ~(~(q & r) & (q v ~(q v (s v (t & q)))))) & s, False

~~(p v (~(q & (~r v ~(s v t))) v ((q & r) v q))), True

((p v ~(p v q)) v r) & ((~~q & (s v p)) & (t v q)), False

p & (~(~q v q) & ((r & (q v (s & (t & t)))) & ~t)), False

(p & (q v (r & r))) v ((s & r) & ((s v ~(p & t)) & r)), False

p & (q v ~~((p v ~(r & ((s & p) & (p & t)))) v p)), False

p v (((((((q v p) & r) & s) v ~t) & q) & s) & (s v q)), False

p & (q & ~((q & ~(r & s)) v ~(((q & t) & q) & s))), False

~~(~(p v q) v (r & (~s & (~s & ((p & t) v p))))), False

(((((p v q) & r) v (~~p v s)) & t) & s) v (~r & t), False

(p v ((q & ~~~r) & ~s)) v (((t & ~t) v p) & r), False

(p & (~~q v ~((~r & q) & s))) v ((r & t) v ~t), False

~((~p v ((((q v ((r v q) & ~p)) v s) & r) & t)) & r), False

(~((~(p & q) & p) & ~((r & r) & (s & t))) & p) v s, False

(~((p v (p & ~q)) & r) & ((q v (s & ~r)) & t)) & t, False

~(p & ~((q v r) v (~~(s v (s & ~t)) & s))) & r, False

(((p v ((p & q) v r)) & p) v r) v ~((s & (s & q)) v t), False

((((p & q) & (r v ~~s)) & p) & t) v ~(s & (p v r)), False

((p v ~~(((q & (r & p)) & s) v p)) & t) & ~(q & t), False

(((p v q) & r) v ~((p v s) v t)) & (t & (~p v ~p)), False

(p & (q & (r v (((s v t) & ~((r v p) & r)) v p)))) v q, False

(p v (q v (r & p))) & ((~~s v (~q v ~q)) & ~t), False

p v ((q & (r & ((q & ((s v p) & (t & r))) v ~p))) v s), False

((p & (~q & p)) v (r & ((r & s) & (p v t)))) v (t v t), False

p & ((p v (q & ((((r v s) & t) v (t & s)) & ~p))) & q), False

((p & q) & (r v p)) v (s v ((~s v (p v s)) & (t v p))), False

(p & p) v ~((~(q & (r v (r v s))) & ~~~s) & t), False

(p v ((q v (r v s)) v ((r v (p v p)) v ~(p v t)))) v q, False

~(((p & (q v ((r & (~~s v p)) v t))) & q) v p) v s, False

((~p v q) & r) & ((s & r) & (t v ((p & r) v ~~p))), False

(((p & ~((q v p) & (r v s))) & (t & s)) & q) v (q & q), False

~~((p v ~((~p & q) v (r v s))) & (r & (~t v p))), False

p v (q & ((~~p v (r & s)) & (((t v ~t) v r) & t))), False

~(~(p & q) & (r & ~(((r & s) v p) & (t & r)))) v r, True

p & (p v (q & (((r v (((s & q) v t) & p)) v s) & ~r))), False

p & ((((q & ~((r v ~(s & s)) & ~t)) & r) & p) & p), False

~~(p v ((p v (q v r)) v ~(((s v t) v (t & p)) & s))), False

p & (((~((q & r) v (~s & s)) & s) & ~t) & (p & p)), False

(~p v ~(((q v p) v r) & r)) v (s v ((r & t) & ~q)), False

~p & ((((q v q) & ((r & q) v s)) v t) v (s v (q & t))), False

(p v ((q & ((~r & ~~(s & s)) & ~t)) & ~q)) & t, False

((((p v p) & ~(p & q)) & r) v ((~q v ~s) v t)) v t, False

(~p & ((((~~((q & r) & q) v s) v s) & r) v t)) v q, False

(p & q) v ((q & p) & ~(((r & p) v (s & (t & t))) v q)), False

p & ((~(q v (r & (s v ((s & s) & (s v t))))) v r) v s), False

p & ((q v (~(q v (r & ~p)) v q)) v (~(s v r) v t)), False

(p & ((q & p) & ((r v s) & ((t v q) v ~r)))) v ~~q, False

~((p & q) v r) & (((~p v ~(s v (s v p))) & t) & r), False

p v (p v ((q & (r v (r v ((s v (t & ~s)) v r)))) & s)), False

((((p & ((q & (r & q)) & s)) & s) v ~~~t) v s) v s, False

~(((p & ~~(q v ~(r v ~p))) v (s & t)) & (p & p)), False

(~p & (q & (~p v r))) & ((s v (t v s)) & ~(r & r)), False

((p v q) v (q v (r & p))) v (~(~~(s & p) & t) v q), True

(((~((p & q) v r) & (~q & s)) & ~r) & t) v (r & r), False

((p v ((q & (q v (r & ~(p & s)))) & (t & p))) & s) & p, False

~~p & ((q & ~(r v ((p & q) & s))) & (q v (s & t))), False

~((p v ~q) v (r v (s & (s v (~(s & t) v (t v r)))))), False

p v (q & (((((r & s) & (p v ~~t)) & r) v s) v ~t)), False

(((p v (q v r)) v s) & t) v ((p & s) & (r v (~s & s))), False

(((p & (p & q)) & r) v p) & ((s v (p v (r v ~t))) v s), False

((~p v (q v ~r)) v (~r v (((p v s) v t) v r))) & t, False

~((((~p & (q & r)) v s) & (s & p)) & ((~r v t) v s)), False

(p v ((q & (~(r & s) & t)) v (r v ~~(q & t)))) v r, False

(((p & ~q) & (r & ~(s & t))) v ~s) & ~(~p & t), False

(p v (q & ((r & ~((q & s) & (t & t))) & r))) & ~~r, False

p & ((~((((q & r) & (s v p)) & s) v (t v t)) v t) v r), False

((p v (q v (~(r & (q & (q v p))) v (s v q)))) v q) & t, False

(~~(p v ~~(q v ~r)) & s) v ~~((t & s) v r), False

p v (~(p v ((~(q v (r & ~q)) v (s v p)) v t)) & p), False

(p & (((q & r) v s) & (t v ~q))) & (((t v s) v t) v s), False

(p v (q v q)) v ((r v (r & s)) v (p & (s v ~(t & q)))), False

((p & (p v q)) & r) & (p & ((s v (p & t)) & (~s v t))), False

p v ((((q & r) v r) & s) & ~(q v (~(~t & s) v r))), False

(((p v ((q & (r v (r & r))) & ~p)) v s) & t) & (r & r), False

~(p & ~(((~q & r) v ~r) & (~~s & ~(t v r)))), False

(((p v q) & r) v (q v (s v ((r v (q & q)) & t)))) & ~q, False

~(~((p v (p v (q & (r v (s & r))))) & (t & p)) v ~p), False

~(p v (p & q)) & (((r & s) & (r & ~~(r v s))) & t), False

(p & (q v (r v r))) v (~((s v t) & s) & (~q v ~r)), False

p v ~((~(q & (~(q v r) & q)) v (s v t)) & ~~p), True

((((p v (q v ~r)) & q) v (r v s)) v t) v (t v (s v q)), False

(p v q) v (((~r v (~q & ~s)) & ((t & q) & q)) & p), False

p v (q & (~((r v (s v ((t & (r & q)) & t))) v q) & s)), False

(p v q) & ((r v (((~r & r) & (s v p)) & t)) & (p & r)), False

((p v q) & ((~q & (~(r & q) v r)) & ~(p v s))) v t, False

~(p & ~p) v (q & ((r v p) v (~(s v (t v t)) v t))), True

((p v ~q) & ((r & r) & s)) v (r & ~((~t & p) v t)), False

~((p & ((p v (q v ~r)) v q)) v (q & (~s & (t v p)))), False

p v ((q & q) & (p & ((p & (~(r & s) v (r & r))) v t))), False

p & (~p v (q v (r & ((((r v s) v (p v r)) v t) & t)))), False

((p v q) v r) & ((s v (s & (q & ((q & ~s) & q)))) v t), False

(p & q) & ((p & (r v s)) & (q & (r v ~(~~p & t)))), False

~~~((p v ((q v ((~r v q) & s)) & ~q)) & t) & t, False

p v (((q v ~r) & s) & (((t v ~(p v ~q)) & s) & r)), False

(p v ~(q & (~p & ~~r))) v (~s v ~(p v ~t)), False

(p & ~((q v ~r) v (s v q))) v ~(((r v t) v r) v s), False

~(~(p v (q & ((r v s) v (t v (s & ~t))))) & r) & p, False

~(((p v q) & (p v r)) & (q & (s & ~((s & p) & ~t)))), False

~~((p v ((~(q & (r & (s & ~q))) v r) v r)) & ~t), False

p & ~((q v (r & (((s & r) v ((t v s) & p)) & q))) v q), False

(p v ~(((q & (p & r)) v ~(s v p)) & t)) & (p v ~s), False

~~((p & q) v (~(r v q) & (s & (q v ((t & t) & s))))), False

(p v p) v (~((~q & ~p) v ((r & s) & (t v t))) & s), False

p v ~(((q v (r & ((q v s) v t))) & ((r & t) v s)) & s), False

(p v (q v (p & ~~~r))) & (s v ~~((t & q) v q)), False

(p v q) & ((((q & (r v p)) & s) v ~p) & (t v (q & t))), False

~(p v ((p & (q v ~r)) v s)) v ((~(p & p) & q) v t), False

~((~(((p & q) & q) v (r v (~r & (s v t)))) & q) & p), True

~p v (q v (r & (((q & s) v s) & ~(t & (q & ~t))))), False

(((p v (~(q & (r & (p v p))) & p)) v (p & r)) v s) & t, False

(~(p v q) & r) v ~(r v ~((p & p) v (s v (t v s)))), False

~p & (((p & (q v ~(~r v (s & (q & r))))) v q) v t), False

p & (~(((q & ~r) v ~(r v (r v p))) & ~s) v ~t), False

((p v (q v ((q v r) & r))) v ~((q & p) & r)) v (s & t), True

~((p v ((q & (r & ~((s v s) & q))) & r)) & t) & ~t, False

~((((p & (q & (((r & (s v t)) v s) v q))) & t) & s) v q), False

(p v ((q & p) & r)) & ((s & r) v ((t & (r & ~p)) v t)), False

((p & (q v p)) v (r & (p & q))) & (~(s & (t & p)) & p), False

((p v ~q) v ~q) & ~(r v ((r & ~~s) v (q & t))), False

~(((p v q) & (r & (s v (s & (q v ((s v s) & t)))))) & r), False

(p & (~p v ((q & r) & (s v r)))) & (((p v r) & t) v r), False

(p & (((q & ~r) & q) v ((~(r v s) v r) & ~t))) & r, False

((p & (q & (q & ((p v p) & r)))) v ~s) v ((p & q) v t), False

((p & (q & r)) & (s v ((q v (s & ~t)) & (q & q)))) & t, False

((~~p v (p & ~q)) & (r & s)) & ((~~t v t) v p), False

p v (q & (((~r v (((s & q) & ~~t) v r)) & t) v s)), False

(p v p) v (q v (r v ~(q & (q v (~(s v ~t) v q))))), True

p v (~((p & ~q) & (r v s)) & ~((p & (p v t)) & r)), True

p v ((q & r) & (((s & (~r v p)) v ((p & p) v s)) v t)), False

p v (q & ~((r v ((~q v (~(p & q) & s)) v t)) v t)), False

((~(~(~p v q) & (r & ~s)) & ~t) & ~~p) & t, False

(p & (q v r)) & (~q & ((~~s & q) v ((s & t) v q))), False

~~p v ((((q v q) & ~r) v (s v r)) & ~(r v ~t)), False

p & (~(q & r) v (~(p & p) v (q v ((~s & t) v t)))), False

~~((p v q) & (r v (s v ((t v r) & (~s & (t & t)))))), False

~(p v (q v (r v (r v ((s & ((r & (p & t)) v r)) v t))))), False

((p & (q & r)) v (s v ~~(q & (t & ~(p & q))))) v t, False

p & (q & (~~(((p & r) & (q & s)) & ~r) & (t v p))), False

p & ((~q & (q & ((r & (q v s)) v s))) & ((t & t) & s)), False

((p v ((~q v (((r v s) v ~t) v r)) & ~s)) & t) & q, False

((~(p & q) v r) v p) v ~(p & ~(s & ~(~r & t))), True

p & ((~q & ~(p v (((p v (~r & s)) & t) v q))) & q), False

p & (((~q & (r & q)) v ((s v ~~(t v q)) v r)) & r), False

((p & (((q v (r v p)) & s) & ((t v ~r) v q))) v s) & q, False

(p & (~(q v (p v r)) v s)) & (p & (~(t v q) v ~s)), False

p & ((q v ~(r & ~~(s v (~s v (t v ~p))))) & r), False

((((p v q) v ((q v ~r) v (~~p v r))) & s) v s) v t, False

(((~~(~p & q) & p) v r) & (r v s)) v ((t v p) v r), False

~((p v q) & ~~(~((r & s) v (p v ~(s v r))) & t)), False

(~((p & (~(q v r) v s)) v ~(t v s)) & (s & s)) & p, False

p & ((((q & r) & q) & ((~(q v (p & p)) v s) & t)) & p), False

p v ~~(((q v r) v s) & (~(q & p) & (r v (t v r)))), False

(~p & ((~~((q & (p & r)) v s) v s) & s)) v (t & t), False

~(((p v (q & (r v (r & p)))) v ((s & q) v (t & p))) & r), False

~((((p v (q v p)) & (r & s)) v (q & (q & t))) v r) & p, False

((p v ~(~(((q v r) & (s v t)) v r) & q)) & q) v ~t, False

~(((p v (((q v r) v (~r & s)) v ~p)) & (s v t)) v t), False

((p v q) v p) v (((r & (s & ~~q)) & (r & ~t)) & t), False

~(p v (q v ((((r & p) & ~~r) & (r & (s & q))) & t))), False

p & (q v ((~r & ~(s & (r & ~(s & t)))) & (p & q))), False

(((p v q) & p) v ((~r v r) & r)) & (q & ~~(s & t)), False

(p v ~~(~((q & (~r v q)) v s) & (~r & q))) v t, False

~((~(p v q) v r) & r) & (((s & q) v (q v ~p)) & t), False

((p & q) v q) & ((~(r & p) v q) & (s v ((s v t) v t))), False

(p & q) & ((~(((r & s) v t) v s) v (s v ~q)) & ~t), False

(p v (q & ((q & ((r v s) & ~t)) & (r v ~s)))) v ~q, False

((p v q) & q) v (r v (((s v ~~(t v t)) & ~p) v r)), False

(p & q) v ((r v (((s v r) & t) & s)) & ((r v t) v ~p)), False

p v (~((q v ((r v r) v (~~q & s))) v s) v (q v t)), False

p v (q & (q & ~((~~(((r v s) v p) v t) & r) v r))), False

((~(p v ((q v q) v q)) v (r & s)) v (r v (r & t))) v p, False

((p & q) v (r & (s & q))) & (((~q v r) v t) v (t & r)), False
